Invoice_ID,Branch,City,First_name,Last_name,Salesman_firstname,Salesman_lastname,Email,Phone_number,product,Product_line,Unit_price,Quantity,Date,Time,Payment
105,Branch E,Phoenix,Sarah,Miller,Olivia,Lopez,sarah.miller@example.com,+6677889900,Perfume,Beauty,50.0,7,2024-06-20,14:51:40,Credit Card
3972,Branch H,San Diego,John,Doe,Chloe,Perez,john.doe@example.com,+1234567890,Laptop,Electronics,1000.0,8,2024-06-20,11:40:51,Credit Card
1952,Branch H,San Diego,Christopher,Davis,Chloe,Perez,christopher.davis@example.com,+1122334455,Football,Sports,15.0,10,2024-06-20,20:40:51,E-wallet
1839,Branch B,Los Angeles,Sarah,Miller,Jessica,Wilson,sarah.miller@example.com,+6677889900,Dress,Clothing,50.0,7,2024-06-20,08:06:39,Cash
1548,Branch D,Houston,David,Jones,Andrew,Hernandez,david.jones@example.com,+5544332211,Camera,Electronics,600.0,9,2024-06-20,03:19:44,E-wallet
3270,Branch F,Philadelphia,John,Doe,Benjamin,Hall,john.doe@example.com,+1234567890,Smartphone,Electronics,800.0,7,2024-06-20,01:14:10,E-wallet
4974,Branch C,Chicago,Michael,Johnson,Sarah,Martinez,michael.johnson@example.com,+1122334455,Smartphone,Electronics,800.0,5,2024-06-20,18:08:13,Cash
1535,Branch G,San Antonio,Emily,Brown,Ella,Wright,emily.brown@example.com,+9988776655,Shirt,Clothing,30.0,4,2024-06-20,05:10:33,Cash
496,Branch G,San Antonio,Amanda,Wilson,Amelia,Young,amanda.wilson@example.com,+9988776655,Fiction Book,Books,20.0,6,2024-06-20,05:26:18,Credit Card
1876,Branch J,San Jose,David,Jones,Isabella,Hill,david.jones@example.com,+5544332211,Trousers,Clothing,40.0,1,2024-06-20,09:14:34,Cash
3907,Branch A,New York,John,Doe,John,Doe,john.doe@example.com,+1234567890,Perfume,Beauty,50.0,9,2024-06-20,20:58:32,Credit Card
2696,Branch J,San Jose,Sarah,Miller,Henry,Baker,sarah.miller@example.com,+6677889900,Non-Fiction Book,Books,25.0,7,2024-06-20,01:30:48,E-wallet
3609,Branch F,Philadelphia,John,Doe,Mia,Walker,john.doe@example.com,+1234567890,Camera,Electronics,600.0,9,2024-06-20,17:13:22,Credit Card
2605,Branch J,San Jose,Michael,Johnson,Isabella,Hill,michael.johnson@example.com,+1122334455,Fiction Book,Books,20.0,3,2024-06-20,16:31:58,Credit Card
3501,Branch G,San Antonio,Emily,Brown,Ethan,King,emily.brown@example.com,+9988776655,Non-Fiction Book,Books,25.0,3,2024-06-20,21:54:55,Cash
3726,Branch J,San Jose,Matthew,Taylor,Henry,Baker,matthew.taylor@example.com,+5544332211,Football,Sports,15.0,5,2024-06-20,16:53:14,Credit Card
1018,Branch H,San Diego,Sarah,Miller,Madison,Scott,sarah.miller@example.com,+6677889900,Camera,Electronics,600.0,4,2024-06-20,02:22:09,Cash
5336,Branch C,Chicago,Michael,Johnson,Daniel,Garcia,michael.johnson@example.com,+1122334455,Non-Fiction Book,Books,25.0,1,2024-06-20,06:55:33,Credit Card
5658,Branch F,Philadelphia,Amanda,Wilson,Benjamin,Hall,amanda.wilson@example.com,+9988776655,Camera,Electronics,600.0,8,2024-06-20,14:45:49,Cash
599,Branch I,Dallas,John,Doe,Logan,Green,john.doe@example.com,+1234567890,Fiction Book,Books,20.0,3,2024-06-20,11:00:19,E-wallet
2798,Branch I,Dallas,Emily,Brown,Logan,Green,emily.brown@example.com,+9988776655,Laptop,Electronics,1000.0,8,2024-06-20,21:13:47,Credit Card
3611,Branch A,New York,Matthew,Taylor,Alex,Johnson,matthew.taylor@example.com,+5544332211,Non-Fiction Book,Books,25.0,10,2024-06-20,23:10:11,Cash
4891,Branch H,San Diego,Jane,Smith,Madison,Scott,jane.smith@example.com,+1987654321,Shirt,Clothing,30.0,2,2024-06-20,00:01:27,Cash
5776,Branch I,Dallas,John,Doe,Logan,Green,john.doe@example.com,+1234567890,Perfume,Beauty,50.0,9,2024-06-20,15:48:15,E-wallet
4345,Branch A,New York,Sarah,Miller,John,Doe,sarah.miller@example.com,+6677889900,Non-Fiction Book,Books,25.0,7,2024-06-20,13:36:55,Cash
4791,Branch B,Los Angeles,Sarah,Miller,Emily,Davis,sarah.miller@example.com,+6677889900,Perfume,Beauty,50.0,3,2024-06-20,09:20:37,Cash
3601,Branch E,Phoenix,Sarah,Miller,James,Clark,sarah.miller@example.com,+6677889900,Shirt,Clothing,30.0,5,2024-06-20,02:56:07,Credit Card
905,Branch I,Dallas,Michael,Johnson,Avery,Harris,michael.johnson@example.com,+1122334455,Smartphone,Electronics,800.0,8,2024-06-20,19:27:04,E-wallet
1577,Branch B,Los Angeles,Sarah,Miller,Jessica,Wilson,sarah.miller@example.com,+6677889900,Laptop,Electronics,1000.0,8,2024-06-20,23:39:47,Cash
453,Branch B,Los Angeles,Sarah,Miller,Jessica,Wilson,sarah.miller@example.com,+6677889900,Camera,Electronics,600.0,7,2024-06-20,03:19:56,E-wallet
5179,Branch J,San Jose,John,Doe,Liam,Nelson,john.doe@example.com,+1234567890,Football,Sports,15.0,4,2024-06-20,07:29:10,Credit Card
104,Branch J,San Jose,Lauren,Anderson,Liam,Nelson,lauren.anderson@example.com,+6677889900,Non-Fiction Book,Books,25.0,9,2024-06-20,22:38:52,E-wallet
1333,Branch B,Los Angeles,Sarah,Miller,Jessica,Wilson,sarah.miller@example.com,+6677889900,Trousers,Clothing,40.0,9,2024-06-20,13:42:45,Cash
1208,Branch H,San Diego,Christopher,Davis,Madison,Scott,christopher.davis@example.com,+1122334455,Trousers,Clothing,40.0,9,2024-06-20,19:07:55,E-wallet
5114,Branch H,San Diego,Amanda,Wilson,Jack,Robinson,amanda.wilson@example.com,+9988776655,Smartphone,Electronics,800.0,6,2024-06-20,17:40:15,Cash
5427,Branch D,Houston,Michael,Johnson,Laura,Martinez,michael.johnson@example.com,+1122334455,Football,Sports,15.0,5,2024-06-20,00:46:59,Cash
2558,Branch A,New York,Jane,Smith,John,Doe,jane.smith@example.com,+1987654321,Smartphone,Electronics,800.0,2,2024-06-20,09:50:51,E-wallet
5853,Branch C,Chicago,Michael,Johnson,Sarah,Martinez,michael.johnson@example.com,+1122334455,Dress,Clothing,50.0,6,2024-06-20,08:18:15,Credit Card
4507,Branch H,San Diego,Emily,Brown,Jack,Robinson,emily.brown@example.com,+9988776655,Laptop,Electronics,1000.0,1,2024-06-20,05:56:06,Cash
2767,Branch C,Chicago,Christopher,Davis,Daniel,Garcia,christopher.davis@example.com,+1122334455,Smartphone,Electronics,800.0,6,2024-06-20,19:41:35,Credit Card
3492,Branch C,Chicago,Amanda,Wilson,Sarah,Martinez,amanda.wilson@example.com,+9988776655,Shirt,Clothing,30.0,9,2024-06-20,12:12:23,E-wallet
4916,Branch E,Phoenix,Jane,Smith,Olivia,Lopez,jane.smith@example.com,+1987654321,Fiction Book,Books,20.0,10,2024-06-20,08:08:54,Credit Card
3777,Branch I,Dallas,Jane,Smith,Logan,Green,jane.smith@example.com,+1987654321,Smartphone,Electronics,800.0,8,2024-06-20,01:17:01,Credit Card
5114,Branch F,Philadelphia,Emily,Brown,Lucas,Allen,emily.brown@example.com,+9988776655,Trousers,Clothing,40.0,6,2024-06-20,12:49:35,Cash
5565,Branch J,San Jose,Christopher,Davis,Liam,Nelson,christopher.davis@example.com,+1122334455,Laptop,Electronics,1000.0,2,2024-06-20,06:07:28,Cash
3682,Branch H,San Diego,Jane,Smith,Madison,Scott,jane.smith@example.com,+1987654321,Smartphone,Electronics,800.0,5,2024-06-20,19:16:30,Cash
735,Branch B,Los Angeles,Sarah,Miller,Jessica,Wilson,sarah.miller@example.com,+6677889900,Perfume,Beauty,50.0,4,2024-06-20,18:10:42,Credit Card
4267,Branch B,Los Angeles,Sarah,Miller,Emily,Davis,sarah.miller@example.com,+6677889900,Camera,Electronics,600.0,8,2024-06-20,03:30:32,Credit Card
3597,Branch B,Los Angeles,Christopher,Davis,Jessica,Wilson,christopher.davis@example.com,+1122334455,Laptop,Electronics,1000.0,10,2024-06-20,20:54:26,E-wallet
3428,Branch D,Houston,Emily,Brown,Laura,Martinez,emily.brown@example.com,+9988776655,Dress,Clothing,50.0,9,2024-06-20,14:45:06,E-wallet
2702,Branch H,San Diego,Jane,Smith,Jack,Robinson,jane.smith@example.com,+1987654321,Perfume,Beauty,50.0,6,2024-06-20,03:59:41,E-wallet
3649,Branch D,Houston,David,Jones,Matthew,Thomas,david.jones@example.com,+5544332211,Non-Fiction Book,Books,25.0,6,2024-06-20,18:02:20,E-wallet
4926,Branch J,San Jose,Matthew,Taylor,Liam,Nelson,matthew.taylor@example.com,+5544332211,Football,Sports,15.0,2,2024-06-20,19:21:27,E-wallet
435,Branch I,Dallas,David,Jones,Logan,Green,david.jones@example.com,+5544332211,Shirt,Clothing,30.0,2,2024-06-20,04:50:33,Credit Card
1546,Branch H,San Diego,Sarah,Miller,Chloe,Perez,sarah.miller@example.com,+6677889900,Perfume,Beauty,50.0,3,2024-06-20,16:13:07,E-wallet
4956,Branch C,Chicago,John,Doe,Sarah,Martinez,john.doe@example.com,+1234567890,Football,Sports,15.0,10,2024-06-20,04:58:03,E-wallet
2997,Branch F,Philadelphia,Jane,Smith,Lucas,Allen,jane.smith@example.com,+1987654321,Smartphone,Electronics,800.0,8,2024-06-20,14:56:29,Cash
5022,Branch A,New York,Christopher,Davis,Jane,Smith,christopher.davis@example.com,+1122334455,Football,Sports,15.0,9,2024-06-20,09:53:10,Cash
2680,Branch C,Chicago,Emily,Brown,Daniel,Garcia,emily.brown@example.com,+9988776655,Dress,Clothing,50.0,3,2024-06-20,07:44:15,Credit Card
4237,Branch E,Phoenix,John,Doe,Sophia,Lewis,john.doe@example.com,+1234567890,Laptop,Electronics,1000.0,6,2024-06-20,09:28:02,E-wallet
1758,Branch A,New York,Matthew,Taylor,Alex,Johnson,matthew.taylor@example.com,+5544332211,Trousers,Clothing,40.0,5,2024-06-20,17:54:10,Cash
1864,Branch G,San Antonio,Sarah,Miller,Ella,Wright,sarah.miller@example.com,+6677889900,Camera,Electronics,600.0,1,2024-06-20,17:22:29,E-wallet
1758,Branch C,Chicago,Matthew,Taylor,David,Lee,matthew.taylor@example.com,+5544332211,Dress,Clothing,50.0,6,2024-06-20,01:52:46,Cash
650,Branch J,San Jose,Matthew,Taylor,Isabella,Hill,matthew.taylor@example.com,+5544332211,Trousers,Clothing,40.0,2,2024-06-20,21:20:46,Credit Card
1372,Branch C,Chicago,Emily,Brown,Sarah,Martinez,emily.brown@example.com,+9988776655,Laptop,Electronics,1000.0,3,2024-06-20,00:25:30,E-wallet
521,Branch I,Dallas,Michael,Johnson,Avery,Harris,michael.johnson@example.com,+1122334455,Laptop,Electronics,1000.0,3,2024-06-20,22:11:47,E-wallet
694,Branch E,Phoenix,Christopher,Davis,James,Clark,christopher.davis@example.com,+1122334455,Dress,Clothing,50.0,1,2024-06-20,17:23:45,Cash
2715,Branch C,Chicago,David,Jones,Sarah,Martinez,david.jones@example.com,+5544332211,Shirt,Clothing,30.0,3,2024-06-20,14:15:44,Cash
1961,Branch J,San Jose,Emily,Brown,Henry,Baker,emily.brown@example.com,+9988776655,Perfume,Beauty,50.0,6,2024-06-20,08:20:50,E-wallet
5831,Branch A,New York,Matthew,Taylor,John,Doe,matthew.taylor@example.com,+5544332211,Trousers,Clothing,40.0,3,2024-06-20,08:01:14,Cash
3803,Branch I,Dallas,Sarah,Miller,Grace,Adams,sarah.miller@example.com,+6677889900,Camera,Electronics,600.0,5,2024-06-20,07:56:59,Credit Card
1332,Branch G,San Antonio,John,Doe,Ella,Wright,john.doe@example.com,+1234567890,Laptop,Electronics,1000.0,3,2024-06-20,11:31:58,Cash
4903,Branch G,San Antonio,Jane,Smith,Ethan,King,jane.smith@example.com,+1987654321,Smartphone,Electronics,800.0,4,2024-06-20,17:12:17,Credit Card
6000,Branch G,San Antonio,Lauren,Anderson,Ella,Wright,lauren.anderson@example.com,+6677889900,Football,Sports,15.0,5,2024-06-20,09:36:31,Cash
3900,Branch C,Chicago,Matthew,Taylor,Daniel,Garcia,matthew.taylor@example.com,+5544332211,Perfume,Beauty,50.0,7,2024-06-20,09:51:22,E-wallet
3863,Branch D,Houston,Amanda,Wilson,Laura,Martinez,amanda.wilson@example.com,+9988776655,Laptop,Electronics,1000.0,7,2024-06-20,06:39:08,Cash
145,Branch J,San Jose,Jane,Smith,Henry,Baker,jane.smith@example.com,+1987654321,Dress,Clothing,50.0,4,2024-06-20,23:45:44,E-wallet
238,Branch A,New York,Emily,Brown,Alex,Johnson,emily.brown@example.com,+9988776655,Trousers,Clothing,40.0,9,2024-06-20,11:00:06,Credit Card
3211,Branch E,Phoenix,Sarah,Miller,Olivia,Lopez,sarah.miller@example.com,+6677889900,Shirt,Clothing,30.0,6,2024-06-20,16:53:11,Cash
1999,Branch B,Los Angeles,Amanda,Wilson,Jessica,Wilson,amanda.wilson@example.com,+9988776655,Perfume,Beauty,50.0,2,2024-06-20,08:38:21,Credit Card
4137,Branch C,Chicago,Amanda,Wilson,David,Lee,amanda.wilson@example.com,+9988776655,Trousers,Clothing,40.0,2,2024-06-20,11:46:11,E-wallet
917,Branch I,Dallas,Amanda,Wilson,Avery,Harris,amanda.wilson@example.com,+9988776655,Smartphone,Electronics,800.0,6,2024-06-20,15:39:44,Credit Card
5101,Branch E,Phoenix,Emily,Brown,Sophia,Lewis,emily.brown@example.com,+9988776655,Non-Fiction Book,Books,25.0,7,2024-06-20,13:39:15,E-wallet
2399,Branch G,San Antonio,Emily,Brown,Amelia,Young,emily.brown@example.com,+9988776655,Dress,Clothing,50.0,8,2024-06-20,06:09:42,Cash
1647,Branch G,San Antonio,David,Jones,Ella,Wright,david.jones@example.com,+5544332211,Football,Sports,15.0,5,2024-06-20,10:34:53,Cash
3945,Branch E,Phoenix,Matthew,Taylor,James,Clark,matthew.taylor@example.com,+5544332211,Smartphone,Electronics,800.0,9,2024-06-20,04:41:18,Credit Card
1191,Branch H,San Diego,Michael,Johnson,Chloe,Perez,michael.johnson@example.com,+1122334455,Perfume,Beauty,50.0,2,2024-06-20,19:19:59,E-wallet
5224,Branch G,San Antonio,Lauren,Anderson,Ella,Wright,lauren.anderson@example.com,+6677889900,Camera,Electronics,600.0,9,2024-06-20,08:31:55,Credit Card
4625,Branch J,San Jose,Christopher,Davis,Liam,Nelson,christopher.davis@example.com,+1122334455,Dress,Clothing,50.0,4,2024-06-20,10:15:52,E-wallet
2313,Branch C,Chicago,David,Jones,David,Lee,david.jones@example.com,+5544332211,Dress,Clothing,50.0,8,2024-06-20,02:11:25,E-wallet
3233,Branch A,New York,Michael,Johnson,Jane,Smith,michael.johnson@example.com,+1122334455,Laptop,Electronics,1000.0,7,2024-06-20,05:50:58,Cash
4449,Branch C,Chicago,Amanda,Wilson,David,Lee,amanda.wilson@example.com,+9988776655,Camera,Electronics,600.0,2,2024-06-20,00:20:45,Credit Card
5044,Branch B,Los Angeles,David,Jones,Jessica,Wilson,david.jones@example.com,+5544332211,Perfume,Beauty,50.0,4,2024-06-20,18:15:36,E-wallet
3460,Branch C,Chicago,Lauren,Anderson,Daniel,Garcia,lauren.anderson@example.com,+6677889900,Football,Sports,15.0,1,2024-06-20,03:46:03,E-wallet
1815,Branch F,Philadelphia,John,Doe,Mia,Walker,john.doe@example.com,+1234567890,Fiction Book,Books,20.0,1,2024-06-20,20:33:04,E-wallet
4188,Branch B,Los Angeles,Emily,Brown,Jessica,Wilson,emily.brown@example.com,+9988776655,Smartphone,Electronics,800.0,5,2024-06-20,11:17:03,Credit Card
358,Branch I,Dallas,Lauren,Anderson,Logan,Green,lauren.anderson@example.com,+6677889900,Smartphone,Electronics,800.0,7,2024-06-20,16:40:47,Cash
2412,Branch B,Los Angeles,Jane,Smith,Jessica,Wilson,jane.smith@example.com,+1987654321,Smartphone,Electronics,800.0,5,2024-06-20,10:05:32,E-wallet
1871,Branch F,Philadelphia,John,Doe,Lucas,Allen,john.doe@example.com,+1234567890,Shirt,Clothing,30.0,3,2024-06-20,15:00:45,E-wallet
2744,Branch F,Philadelphia,Michael,Johnson,Lucas,Allen,michael.johnson@example.com,+1122334455,Smartphone,Electronics,800.0,8,2024-06-20,17:11:46,Credit Card
213,Branch D,Houston,John,Doe,Laura,Martinez,john.doe@example.com,+1234567890,Smartphone,Electronics,800.0,7,2024-06-20,20:01:42,Credit Card
4928,Branch A,New York,Emily,Brown,John,Doe,emily.brown@example.com,+9988776655,Non-Fiction Book,Books,25.0,2,2024-06-20,09:36:22,Credit Card
3657,Branch I,Dallas,Emily,Brown,Grace,Adams,emily.brown@example.com,+9988776655,Smartphone,Electronics,800.0,8,2024-06-20,10:16:59,Credit Card
3342,Branch D,Houston,Amanda,Wilson,Matthew,Thomas,amanda.wilson@example.com,+9988776655,Smartphone,Electronics,800.0,3,2024-06-20,03:36:13,E-wallet
3705,Branch F,Philadelphia,Christopher,Davis,Lucas,Allen,christopher.davis@example.com,+1122334455,Trousers,Clothing,40.0,2,2024-06-20,21:22:57,Cash
933,Branch B,Los Angeles,Lauren,Anderson,Jessica,Wilson,lauren.anderson@example.com,+6677889900,Shirt,Clothing,30.0,3,2024-06-20,18:29:15,Credit Card
2828,Branch A,New York,Lauren,Anderson,Jane,Smith,lauren.anderson@example.com,+6677889900,Football,Sports,15.0,7,2024-06-20,08:06:15,Cash
5548,Branch C,Chicago,John,Doe,Sarah,Martinez,john.doe@example.com,+1234567890,Fiction Book,Books,20.0,7,2024-06-20,09:18:34,Credit Card
2244,Branch J,San Jose,Amanda,Wilson,Henry,Baker,amanda.wilson@example.com,+9988776655,Camera,Electronics,600.0,7,2024-06-20,20:29:06,E-wallet
551,Branch J,San Jose,Amanda,Wilson,Liam,Nelson,amanda.wilson@example.com,+9988776655,Fiction Book,Books,20.0,8,2024-06-20,00:57:54,Credit Card
2016,Branch H,San Diego,David,Jones,Jack,Robinson,david.jones@example.com,+5544332211,Perfume,Beauty,50.0,5,2024-06-20,10:59:41,E-wallet
2356,Branch F,Philadelphia,David,Jones,Benjamin,Hall,david.jones@example.com,+5544332211,Smartphone,Electronics,800.0,9,2024-06-20,00:43:40,Credit Card
126,Branch C,Chicago,Amanda,Wilson,David,Lee,amanda.wilson@example.com,+9988776655,Camera,Electronics,600.0,7,2024-06-20,00:07:42,Credit Card
3827,Branch F,Philadelphia,Emily,Brown,Lucas,Allen,emily.brown@example.com,+9988776655,Non-Fiction Book,Books,25.0,4,2024-06-20,10:03:45,E-wallet
1508,Branch F,Philadelphia,Lauren,Anderson,Lucas,Allen,lauren.anderson@example.com,+6677889900,Smartphone,Electronics,800.0,4,2024-06-20,13:07:15,Cash
5139,Branch D,Houston,David,Jones,Andrew,Hernandez,david.jones@example.com,+5544332211,Perfume,Beauty,50.0,6,2024-06-20,20:45:20,E-wallet
2778,Branch C,Chicago,Sarah,Miller,Daniel,Garcia,sarah.miller@example.com,+6677889900,Trousers,Clothing,40.0,10,2024-06-20,21:04:18,Cash
1496,Branch A,New York,Jane,Smith,Alex,Johnson,jane.smith@example.com,+1987654321,Dress,Clothing,50.0,2,2024-06-20,04:45:30,Credit Card
3714,Branch E,Phoenix,Christopher,Davis,Olivia,Lopez,christopher.davis@example.com,+1122334455,Camera,Electronics,600.0,6,2024-06-20,20:23:16,Cash
5275,Branch A,New York,John,Doe,Jane,Smith,john.doe@example.com,+1234567890,Non-Fiction Book,Books,25.0,2,2024-06-20,05:02:11,Cash
1513,Branch H,San Diego,Michael,Johnson,Madison,Scott,michael.johnson@example.com,+1122334455,Camera,Electronics,600.0,10,2024-06-20,00:18:25,Cash
3130,Branch H,San Diego,Christopher,Davis,Chloe,Perez,christopher.davis@example.com,+1122334455,Shirt,Clothing,30.0,7,2024-06-20,02:54:49,Credit Card
172,Branch A,New York,Matthew,Taylor,Alex,Johnson,matthew.taylor@example.com,+5544332211,Laptop,Electronics,1000.0,7,2024-06-20,03:42:56,E-wallet
4169,Branch E,Phoenix,Emily,Brown,Olivia,Lopez,emily.brown@example.com,+9988776655,Non-Fiction Book,Books,25.0,7,2024-06-20,16:14:13,Cash
4949,Branch D,Houston,Christopher,Davis,Andrew,Hernandez,christopher.davis@example.com,+1122334455,Laptop,Electronics,1000.0,6,2024-06-20,03:27:15,Credit Card
1222,Branch G,San Antonio,Amanda,Wilson,Ella,Wright,amanda.wilson@example.com,+9988776655,Camera,Electronics,600.0,8,2024-06-20,08:06:16,Credit Card
5157,Branch J,San Jose,Emily,Brown,Henry,Baker,emily.brown@example.com,+9988776655,Laptop,Electronics,1000.0,7,2024-06-20,22:12:01,Cash
531,Branch D,Houston,Jane,Smith,Laura,Martinez,jane.smith@example.com,+1987654321,Non-Fiction Book,Books,25.0,10,2024-06-20,08:49:38,E-wallet
3190,Branch B,Los Angeles,Emily,Brown,Jessica,Wilson,emily.brown@example.com,+9988776655,Non-Fiction Book,Books,25.0,3,2024-06-20,23:25:53,Credit Card
800,Branch G,San Antonio,Matthew,Taylor,Ella,Wright,matthew.taylor@example.com,+5544332211,Non-Fiction Book,Books,25.0,10,2024-06-20,19:21:38,Credit Card
5833,Branch H,San Diego,Michael,Johnson,Jack,Robinson,michael.johnson@example.com,+1122334455,Perfume,Beauty,50.0,10,2024-06-20,20:27:55,Cash
5784,Branch D,Houston,John,Doe,Andrew,Hernandez,john.doe@example.com,+1234567890,Camera,Electronics,600.0,3,2024-06-20,18:25:52,Credit Card
2519,Branch A,New York,Sarah,Miller,John,Doe,sarah.miller@example.com,+6677889900,Football,Sports,15.0,6,2024-06-20,09:00:29,E-wallet
3088,Branch J,San Jose,Sarah,Miller,Henry,Baker,sarah.miller@example.com,+6677889900,Shirt,Clothing,30.0,9,2024-06-20,18:46:24,Credit Card
388,Branch D,Houston,David,Jones,Andrew,Hernandez,david.jones@example.com,+5544332211,Shirt,Clothing,30.0,3,2024-06-20,13:54:03,Cash
5424,Branch H,San Diego,John,Doe,Madison,Scott,john.doe@example.com,+1234567890,Football,Sports,15.0,8,2024-06-20,21:19:23,E-wallet
3893,Branch F,Philadelphia,John,Doe,Mia,Walker,john.doe@example.com,+1234567890,Perfume,Beauty,50.0,7,2024-06-20,00:37:17,Credit Card
2695,Branch B,Los Angeles,David,Jones,Jessica,Wilson,david.jones@example.com,+5544332211,Non-Fiction Book,Books,25.0,7,2024-06-20,18:39:28,Credit Card
1211,Branch E,Phoenix,Michael,Johnson,Olivia,Lopez,michael.johnson@example.com,+1122334455,Laptop,Electronics,1000.0,7,2024-06-20,00:15:10,Credit Card
2954,Branch C,Chicago,David,Jones,Sarah,Martinez,david.jones@example.com,+5544332211,Football,Sports,15.0,4,2024-06-20,15:57:26,Cash
567,Branch B,Los Angeles,Sarah,Miller,Michael,Brown,sarah.miller@example.com,+6677889900,Laptop,Electronics,1000.0,3,2024-06-20,04:58:31,E-wallet
5837,Branch A,New York,John,Doe,Alex,Johnson,john.doe@example.com,+1234567890,Smartphone,Electronics,800.0,9,2024-06-20,00:08:05,Cash
1694,Branch D,Houston,Lauren,Anderson,Laura,Martinez,lauren.anderson@example.com,+6677889900,Laptop,Electronics,1000.0,7,2024-06-20,16:19:28,Cash
2197,Branch C,Chicago,Matthew,Taylor,Daniel,Garcia,matthew.taylor@example.com,+5544332211,Shirt,Clothing,30.0,9,2024-06-20,13:15:34,Credit Card
2671,Branch I,Dallas,Christopher,Davis,Logan,Green,christopher.davis@example.com,+1122334455,Non-Fiction Book,Books,25.0,5,2024-06-20,08:44:43,Cash
2575,Branch E,Phoenix,John,Doe,James,Clark,john.doe@example.com,+1234567890,Smartphone,Electronics,800.0,3,2024-06-20,13:26:53,Cash
1287,Branch D,Houston,David,Jones,Matthew,Thomas,david.jones@example.com,+5544332211,Football,Sports,15.0,3,2024-06-20,11:04:17,Cash
5518,Branch I,Dallas,Jane,Smith,Avery,Harris,jane.smith@example.com,+1987654321,Football,Sports,15.0,3,2024-06-20,12:55:40,E-wallet
5031,Branch I,Dallas,Emily,Brown,Avery,Harris,emily.brown@example.com,+9988776655,Non-Fiction Book,Books,25.0,1,2024-06-20,09:08:12,E-wallet
3407,Branch H,San Diego,Jane,Smith,Madison,Scott,jane.smith@example.com,+1987654321,Shirt,Clothing,30.0,9,2024-06-20,02:41:34,Credit Card
3212,Branch G,San Antonio,Sarah,Miller,Ethan,King,sarah.miller@example.com,+6677889900,Smartphone,Electronics,800.0,8,2024-06-20,12:28:05,E-wallet
3179,Branch J,San Jose,Christopher,Davis,Henry,Baker,christopher.davis@example.com,+1122334455,Shirt,Clothing,30.0,5,2024-06-20,18:51:17,Cash
5251,Branch C,Chicago,John,Doe,David,Lee,john.doe@example.com,+1234567890,Dress,Clothing,50.0,7,2024-06-20,16:25:18,Cash
1979,Branch B,Los Angeles,Jane,Smith,Emily,Davis,jane.smith@example.com,+1987654321,Smartphone,Electronics,800.0,10,2024-06-20,18:57:00,Credit Card
3985,Branch G,San Antonio,Amanda,Wilson,Ella,Wright,amanda.wilson@example.com,+9988776655,Smartphone,Electronics,800.0,6,2024-06-20,11:42:03,E-wallet
2079,Branch I,Dallas,Matthew,Taylor,Avery,Harris,matthew.taylor@example.com,+5544332211,Smartphone,Electronics,800.0,8,2024-06-20,12:14:03,Cash
5007,Branch D,Houston,Jane,Smith,Laura,Martinez,jane.smith@example.com,+1987654321,Camera,Electronics,600.0,6,2024-06-20,11:45:01,E-wallet
271,Branch C,Chicago,Jane,Smith,Daniel,Garcia,jane.smith@example.com,+1987654321,Football,Sports,15.0,10,2024-06-20,21:03:28,Credit Card
2447,Branch F,Philadelphia,Jane,Smith,Benjamin,Hall,jane.smith@example.com,+1987654321,Trousers,Clothing,40.0,8,2024-06-20,00:53:26,Cash
735,Branch F,Philadelphia,David,Jones,Benjamin,Hall,david.jones@example.com,+5544332211,Camera,Electronics,600.0,1,2024-06-20,10:43:17,Cash
1265,Branch J,San Jose,Sarah,Miller,Isabella,Hill,sarah.miller@example.com,+6677889900,Trousers,Clothing,40.0,2,2024-06-20,19:20:46,E-wallet
2662,Branch I,Dallas,Matthew,Taylor,Avery,Harris,matthew.taylor@example.com,+5544332211,Dress,Clothing,50.0,6,2024-06-20,13:59:04,Cash
3724,Branch I,Dallas,David,Jones,Avery,Harris,david.jones@example.com,+5544332211,Trousers,Clothing,40.0,7,2024-06-20,16:10:31,Cash
1179,Branch F,Philadelphia,Jane,Smith,Lucas,Allen,jane.smith@example.com,+1987654321,Non-Fiction Book,Books,25.0,5,2024-06-20,01:34:59,Credit Card
3315,Branch D,Houston,Amanda,Wilson,Matthew,Thomas,amanda.wilson@example.com,+9988776655,Fiction Book,Books,20.0,8,2024-06-20,02:21:38,E-wallet
3415,Branch E,Phoenix,Jane,Smith,Sophia,Lewis,jane.smith@example.com,+1987654321,Dress,Clothing,50.0,9,2024-06-20,10:32:02,E-wallet
324,Branch J,San Jose,Matthew,Taylor,Isabella,Hill,matthew.taylor@example.com,+5544332211,Laptop,Electronics,1000.0,9,2024-06-20,15:55:37,Cash
1937,Branch A,New York,Christopher,Davis,John,Doe,christopher.davis@example.com,+1122334455,Shirt,Clothing,30.0,7,2024-06-20,04:47:20,E-wallet
5151,Branch H,San Diego,David,Jones,Jack,Robinson,david.jones@example.com,+5544332211,Non-Fiction Book,Books,25.0,2,2024-06-20,22:40:27,Credit Card
820,Branch H,San Diego,David,Jones,Chloe,Perez,david.jones@example.com,+5544332211,Laptop,Electronics,1000.0,7,2024-06-20,19:43:57,Cash
5276,Branch G,San Antonio,John,Doe,Amelia,Young,john.doe@example.com,+1234567890,Shirt,Clothing,30.0,9,2024-06-20,18:10:32,Cash
